sdwa	DESC	ID
		53285	ส่งมอบ<w>ปืนใหญ่ศักดิ์สิทธิ์<w> 1 ชิ้น
	交付0/0/0/0/1个虎皮箭囊	53286	ส่งมอบ<w>กระบอกธนูหนังเสือ<w> 0 ชิ้น
		53287	ส่งมอบ<w>กระบอกธนูหนังเสือ<w> 0 ชิ้น
		53288	ส่งมอบ<w>กระบอกธนูหนังเสือ<w> 0 ชิ้น
		53289	ส่งมอบ<w>กระบอกธนูหนังเสือ<w> 0 ชิ้น
		53290	ส่งมอบ<w>กระบอกธนูหนังเสือ<w> 1 ชิ้น
	交付0/0/0/0/1个多排弹夹	53291	ส่งมอบ<w>แม็กกาซีนหลายแถว<w> 0 ชิ้น
		53292	ส่งมอบ<w>แม็กกาซีนหลายแถว<w> 0 ชิ้น
		53293	ส่งมอบ<w>แม็กกาซีนหลายแถว<w> 0 ชิ้น
		53294	ส่งมอบ<w>แม็กกาซีนหลายแถว<w> 0 ชิ้น
		53295	ส่งมอบ<w>แม็กกาซีนหลายแถว<w> 1 ชิ้น
	交付5/10/15/20/30个精良木板	53296	ส่งมอบ<w> 5 <@item:1018032>
		53297	ส่งมอบ<w> 10 <@item:1018032>
		53298	ส่งมอบ<w> 15 <@item:1018032>
		53299	ส่งมอบ<w> 20 <@item:1018032>
		53300	ส่งมอบ<w> 30 <@item:1018032>
	交付2/4/6/8/10个稀有木板	53301	ส่งมอบ<w> 1 <@item:1018033>
		53302	ส่งมอบ<w> 2 <@item:1018033>
		53303	ส่งมอบ<w> 4 <@item:1018033>
		53304	ส่งมอบ<w> 6 <@item:1018033>
		53305	ส่งมอบ<w> 8 <@item:1018033>
	交付5/10/15/20/30个精良精石	53306	ส่งมอบ<w> 5 <@item:1018042>
		53307	ส่งมอบ<w> 10 <@item:1018042>
		53308	ส่งมอบ<w> 15 <@item:1018042>
		53309	ส่งมอบ<w> 20 <@item:1018042>
		53310	ส่งมอบ<w> 30 <@item:1018042>
	交付2/4/6/8/10个稀有精石	53311	ส่งมอบ<w> 1 <@item:1018043>
		53312	ส่งมอบ<w> 2 <@item:1018043>
		53313	ส่งมอบ<w> 4 <@item:1018043>
		53314	ส่งมอบ<w> 6 <@item:1018043>
		53315	ส่งมอบ<w> 8 <@item:1018043>
	交付5/10/15/20/30个精良木料	53316	ส่งมอบ<w> 5 <@item:1418032>
		53317	ส่งมอบ<w> 10 <@item:1418032>
		53318	ส่งมอบ<w> 15 <@item:1418032>
		53319	ส่งมอบ<w> 20 <@item:1418032>
		53320	ส่งมอบ<w> 30 <@item:1418032>
	交付2/4/6/8/10个稀有木料	53321	ส่งมอบ<w> 1 <@item:1418033>
		53322	ส่งมอบ<w> 2 <@item:1418033>
		53323	ส่งมอบ<w> 4 <@item:1418033>
		53324	ส่งมอบ<w> 6 <@item:1418033>
		53325	ส่งมอบ<w> 8 <@item:1418033>
	合成1/2/3/5/7个精良铁锭	53326	ฟิวส์<w> 1 <@item:1418042>
		53327	ฟิวส์<w> 2 <@item:1418042>
		53328	ฟิวส์<w> 3 <@item:1418042>
		53329	ฟิวส์<w> 5 <@item:1418042>
		53330	ฟิวส์<w> 7 <@item:1418042>
	合成1/2/3/4/5个稀有铁锭	53331	ฟิวส์<w> 1 <@item:1418043>
		53332	ฟิวส์<w> 2 <@item:1418043>
		53333	ฟิวส์<w> 3 <@item:1418043>
		53334	ฟิวส์<w> 4 <@item:1418043>
		53335	ฟิวส์<w> 5 <@item:1418043>
	合成1/2/3/5/7个精良铜锭	53336	ฟิวส์<w> 1 <@item:1418052>
		53337	ฟิวส์<w> 2 <@item:1418052>
		53338	ฟิวส์<w> 3 <@item:1418052>
		53339	ฟิวส์<w> 5 <@item:1418052>
		53340	ฟิวส์<w> 7 <@item:1418052>
	合成1/2/3/4/5个稀有铜锭	53341	ฟิวส์<w> 1 <@item:1418053>
		53342	ฟิวส์<w> 2 <@item:1418053>
		53343	ฟิวส์<w> 3 <@item:1418053>
		53344	ฟิวส์<w> 4 <@item:1418053>
		53345	ฟิวส์<w> 5 <@item:1418053>
	合成1/2/3/5/7个精良银锭	53346	ฟิวส์<w> 1 <@item:1418062>
		53347	ฟิวส์<w> 2 <@item:1418062>
		53348	ฟิวส์<w> 3 <@item:1418062>
		53349	ฟิวส์<w> 5 <@item:1418062>
		53350	ฟิวส์<w> 7 <@item:1418062>
	合成1/2/3/4/5个稀有银锭	53351	ฟิวส์<w> 1 <@item:1418063>
		53352	ฟิวส์<w> 2 <@item:1418063>
		53353	ฟิวส์<w> 3 <@item:1418063>
		53354	ฟิวส์<w> 4 <@item:1418063>
		53355	ฟิวส์<w> 5 <@item:1418063>
	交付5/10/15/20/30个精良布料	53356	ส่งมอบ<w> 5 <@item:1418072>
		53357	ส่งมอบ<w> 10 <@item:1418072>
		53358	ส่งมอบ<w> 15 <@item:1418072>
		53359	ส่งมอบ<w> 20 <@item:1418072>
		53360	ส่งมอบ<w> 30 <@item:1418072>
	交付2/4/6/8/10个稀有布料	53361	ส่งมอบ<w> 1 <@item:1418073>
		53362	ส่งมอบ<w> 2 <@item:1418073>
		53363	ส่งมอบ<w> 4 <@item:1418073>
		53364	ส่งมอบ<w> 6 <@item:1418073>
		53365	ส่งมอบ<w> 8 <@item:1418073>
	合成2/4/6/8/10个精良皮料	53366	ฟิวส์<w> 2 <@item:1418082>
		53367	ฟิวส์<w> 4 <@item:1418082>
		53368	ฟิวส์<w> 6 <@item:1418082>
		53369	ฟิวส์<w> 8 <@item:1418082>
		53370	ฟิวส์<w> 10 <@item:1418082>
	合成1/2/3/4/5个稀有皮料	53371	ฟิวส์<w> 1 <@item:1418083>
		53372	ฟิวส์<w> 2 <@item:1418083>
		53373	ฟิวส์<w> 3 <@item:1418083>
		53374	ฟิวส์<w> 4 <@item:1418083>
		53375	ฟิวส์<w> 5 <@item:1418083>
	交付0/0/1/2/3个雷木桌	53376	ส่งมอบ<w> 0 <@item:0>
		53377	ส่งมอบ<w> 0 <@item:0>
		53378	ส่งมอบ<w> 1 <@item:101003>
		53379	ส่งมอบ<w> 2 <@item:101003>
		53380	ส่งมอบ<w> 3 <@item:101003>
	交付0/0/1/2/3个梨木躺椅	53381	ส่งมอบ<w> 0 <@item:0>
		53382	ส่งมอบ<w> 0 <@item:0>
		53383	ส่งมอบ<w> 1 <@item:101009>
		53384	ส่งมอบ<w> 2 <@item:101009>
		53385	ส่งมอบ<w> 3 <@item:101009>
	交付0/0/1/2/3个三格柜	53386	ส่งมอบ<w> 0 <@item:0>
		53387	ส่งมอบ<w> 0 <@item:0>
		53388	ส่งมอบ<w> 1 <@item:101014>
		53389	ส่งมอบ<w> 2 <@item:101014>
		53390	ส่งมอบ<w> 3 <@item:101014>
	交付0/0/1/2/3个山木凳	53391	ส่งมอบ<w> 0 <@item:0>
		53392	ส่งมอบ<w> 0 <@item:0>
		53393	ส่งมอบ<w> 1 <@item:101017>
		53394	ส่งมอบ<w> 2 <@item:101017>
		53395	ส่งมอบ<w> 3 <@item:101017>
	交付0/0/1/2/3个四屏素架床	53396	ส่งมอบ<w> 0 <@item:0>
		53397	ส่งมอบ<w> 0 <@item:0>
		53398	ส่งมอบ<w> 1 <@item:103001>
		53399	ส่งมอบ<w> 2 <@item:103001>
		53400	ส่งมอบ<w> 3 <@item:103001>
	交付0/0/1/2/3个阙月圈屏床	53401	ส่งมอบ<w> 0 <@item:0>
		53402	ส่งมอบ<w> 0 <@item:0>
		53403	ส่งมอบ<w> 1 <@item:105002>
		53404	ส่งมอบ<w> 2 <@item:105002>
		53405	ส่งมอบ<w> 3 <@item:105002>
	交付0/0/1/2/3个山木榻	53406	ส่งมอบ<w> 0 <@item:0>
		53407	ส่งมอบ<w> 0 <@item:0>
		53408	ส่งมอบ<w> 1 <@item:101002>
		53409	ส่งมอบ<w> 2 <@item:101002>
		53410	ส่งมอบ<w> 3 <@item:101002>
	交付0/0/1/2/3个竖纹高足屏	53411	ส่งมอบ<w> 0 <@item:0>
		53412	ส่งมอบ<w> 0 <@item:0>
		53413	ส่งมอบ<w> 1 <@item:106001>
		53414	ส่งมอบ<w> 2 <@item:106001>
		53415	ส่งมอบ<w> 3 <@item:106001>
	交付0/0/1/2/3个架几案	53416	ส่งมอบ<w> 0 <@item:0>
		53417	ส่งมอบ<w> 0 <@item:0>
		53418	ส่งมอบ<w> 1 <@item:106009>
		53419	ส่งมอบ<w> 2 <@item:106009>
		53420	ส่งมอบ<w> 3 <@item:106009>
		53421	
		54001	<c:fff1cc74>ขอนไม้<w>สามารถ<w>หา<w>ได้<w>จาก<w>การ<w>ตัด<w>ต้นไม้<w>และ<w>พืช<w>เป็นส่วนใหญ่
		54002	<c:fff1cc74>ไม้เท้า<w>สามารถ<w>หา<w>ได้<w>จาก<w>การ<w>ตัด<w>ต้น<w>ไผ่<w>ลูกศร<w> ต้นโอ๊กไดเมียว<w> และ<w>ต้นซานจา
		54003	<c:fff1cc74>เรียนรู้<w>สกิลดำรงชีวิต<w>ตัดไม้<w> "ศึกษาปาล์ม<w>" เพื่อ<w>เพิ่ม<w>อัตรา<w>ดรอป
		54004	<c:fff1cc74>เรียนรู้<w>สกิลดำรงชีวิต<w>ตัดไม้<w> "ศึกษาต้นสน<w>" เพื่อ<w>เพิ่ม<w>อัตรา<w>ดรอป
		54005	<c:fff1cc74>เรียนรู้<w>สกิลดำรงชีวิต<w>ตัดไม้<w> "ศึกษาแอสเพน<w>" เพื่อ<w>เพิ่ม<w>อัตรา<w>ดรอป
		54006	<c:fff1cc74>เรียนรู้<w>สกิลดำรงชีวิต<w>ตัดไม้<w> "ศึกษามะพร้าว<w>" เพื่อ<w>เพิ่ม<w>อัตรา<w>ดรอป
		54007	<c:fff1cc74>เรียนรู้<w>สกิลดำรงชีวิต<w>ตัดไม้<w> "ศึกษาต้นเบิช<w>" เพื่อ<w>เพิ่ม<w>อัตรา<w>ดรอป
		54008	<c:fff1cc74>หญ้ากาฝาก<w>า<w>สามารถ<w>หา<w>ได้<w>จาก<w>การ<w>รวบรวม<w>สมุนไพร<w> ผลไม้<w> และ<w>ผัก
		54009	<c:fff1cc74>มี<w>สัญญาณ<w>ว่า<w>กล้วยไม้<w>ได้<w>แพร่กระจาย<w>ไป<w>ทั่ว<w>คิเมราแลนด์<w>แล้ว
		54010	<c:fff1cc74>โป๊ยกั๊ก<w>สามารถ<w>พบ<w>ได้มา<w>ก<w>ใน<w>บริเวณ<w>ทุ่งหญ้า<w> และ<w>จะ<w>มีโอกาส<w>ดรอป<w>เมื่อ<w>สกิล<w>รวบ<w>รวบ<w>ถึง<w>เลเวล<w> 5 และ<w>เรียน<w>สกิลดำรงชีวิต<w>วิจัยโป๊ยกั๊ก<w>แล้ว
		54011	<c:fff1cc74>กระบองเพชรยูโฟเบีย<w>สามารถ<w>พบ<w>ได้มา<w>ก<w>ใน<w>บริเวณ<w>ภูเขา<w>แห้งแล้ง<w> และ<w>จะ<w>มีโอกาส<w>ดรอป<w>เมื่อ<w>สกิล<w>รวบ<w>รวบ<w>ถึง<w>เลเวล<w> 12 และ<w>เรียน<w>สกิลดำรงชีวิต<w>วิจัย<w>กระดูกมังกร<w>แล้ว
		54012	<c:fff1cc74>หญ้าเกียรติยศ<w>สามารถ<w>พบ<w>ได้มา<w>ก<w>ใน<w>บริเวณ<w>ยอดเขาสโนวี่<w> และ<w>มีโอกาส<w>ดรอป<w>เมื่อ<w>สกิล<w>รวบ<w>รวบ<w>ถึง<w>เลเวล<w> 18 และ<w>เรียน<w>สกิลดำรงชีวิต<w>วิจัย<w>หญ้าเกียรติยศ<w>แล้ว
		54013	<c:fff1cc74>หญ้าเหลือง<w>สามารถ<w>พบ<w>ได้มา<w>ก<w>ใน<w>บริเวณ<w>ภูเขา<w>แห้งแล้ง<w> และ<w>จะ<w>มีโอกาส<w>ดรอป<w>เมื่อ<w>สกิล<w>รวบ<w>รวบ<w>ถึง<w>เลเวล<w> 25 และ<w>เรียน<w>สกิลดำรงชีวิต<w>วิจัยปีแป๋<w>แล้ว
		54014	<c:fff1cc74>เห็ดหลินจือ<w>สามารถ<w>พบ<w>ได้มา<w>ก<w>ใน<w>บริเวณ<w>ยอดเขาสโนวี่<w> และ<w>จะ<w>มีโอกาส<w>ดรอป<w>เมื่อ<w>สกิล<w>รวบ<w>รวบ<w>ถึง<w>เลเวล<w> 31 และ<w>เรียน<w>สกิลดำรงชีวิต<w>ศึกษา<w>เห็ดหลินจือ<w>แล้ว
		54015	<c:fff1cc74>น้ำค้าง<w>สามารถรับได้<w>โดย<w>การ<w>รวบรวม<w>พืชผล<w> ชิ้นส่วน<w>น้ำแข็ง<w> และ<w>ปะการัง
		54016	<c:fff1cc74>ต้น<w>แอปเปิ้ล<w>สามารถ<w>พบ<w>ได้<w>ทั่ว<w>คิเมราแลนด์
		54017	<c:fff1cc74>ต้น<w>กู๊ดฟรุ๊ตแดง<w>เป็น<w>พืช<w>ที่<w>ทน<w>ความ<w>เย็น<w>ได้ดี<w>และ<w>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ยอดเขาสโนวี่
		54018	<c:fff1cc74>ต้น<w>มะเดื่อ<w>เป็น<w>พืช<w>ที่<w>ทน<w>ความ<w>แห้งแล้ง<w>ได้ดี<w>และ<w>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ทะเลทราย
		54019	<c:fff1cc74>ชิ้นส่วน<w>น้ำแข็ง<w>ก้อน<w>ใหญ่<w>ที่<w>ไม่<w>ละลาย<w>ตลอดปี<w>สามารถ<w>พบ<w>ได้<w>ใน<w>บริเวณ<w>ยอดเขาสโนวี่
		54020	<c:fff1cc74>ต้น<w>พริกเผ็ด<w>สามารถ<w>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ทะเลทราย
		54021	<c:fff1cc74>ลูกเดือย<w>สามารถ<w>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ริมน้ำ<w>หลาย<w>แห่ง
		54022	<c:fff1cc74>ต้น<w>ซีบัคธอร์น<w>สามารถ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ทะเลทราย
		54023	<c:fff1cc74>กระเทียมป่า<w>สามารถ<w>พบ<w>ได้<w>ทั่วไป<w>ที่<w>บริเวณ<w>ตีนเขา<w>หลาย<w>แห่ง
		54024	<c:fff1cc74>ไฟเบอร์<w>สามารถรับได้<w>โดย<w>การ<w>รวบรวม<w>สมุนไพร<w> ผลไม้<w> และ<w>ผัก
		54025	<c:fff1cc74>ซื้อ<w>ต้นอ่อน<w>พืช<w>ได้ที่<w>ร้านในบ้าน<w> กะหล่ำดอก<w>สามารถ<w>เก็บเกี่ยว<w>ได้<w>หลังจาก<w>การ<w>เพาะปลูก
		54026	<c:fff1cc74>ซื้อ<w>ต้นอ่อน<w>พืช<w>ได้ที่<w>ร้านในบ้าน<w> กวางตุ้ง<w>สามารถ<w>เก็บเกี่ยว<w>ได้<w>หลังจาก<w>การ<w>เพาะปลูก
		54027	<c:fff1cc74>ซื้อ<w>ต้นอ่อน<w>พืช<w>ได้ที่<w>ร้านในบ้าน<w> มันเทศ<w>สามารถ<w>เก็บเกี่ยว<w>ได้<w>หลังจาก<w>การ<w>เพาะปลูก
		54028	<c:fff1cc74>ซื้อ<w>ต้นอ่อน<w>พืช<w>ได้ที่<w>ร้านในบ้าน<w> ฟัก<w>สามารถ<w>เก็บเกี่ยว<w>ได้<w>หลังจาก<w>การ<w>เพาะปลูก
		54029	<c:fff1cc74>ซื้อ<w>ต้นอ่อน<w>พืช<w>ได้ที่<w>ร้านในบ้าน<w> เมลอน<w>สามารถ<w>เก็บเกี่ยว<w>ได้<w>หลังจาก<w>การ<w>เพาะปลูก
		54030	<c:fff1cc74>รับได้<w>โดย<w>การ<w>รวบรวม<w>แร่<w>และ<w>หยก<w>ประเภท<w>ต่าง<w>ๆ
		54031	<c:fff1cc74>รับ<w>แร่เหล็ก<w> แร่ทองแดง<w> และ<w>แร่<w>เงินได้<w>โดย<w>การ<w>รวบรวม<w> แร่<w>เหล่านี้<w>กระจัดกระจาย<w>อยู่<w>ทั่ว<w>คิเมราแลนด์
		54032	<c:fff1cc74>รับ<w>แร่ทองแดง<w>ได้<w>โดย<w>การ<w>รวบรวม<w> แร่<w>น<w>ี้<w>กระจัดกระจาย<w>อยู่<w>ทั่ว<w>คิเมราแลนด์<w> โดยเฉพาะ<w>ใน<w>เวสเมานต์
		54033	<c:fff1cc74>รับ<w>แร่<w>เงินได้<w>โดย<w>การ<w>รวบรวม<w> แร่<w>น<w>ี้<w>กระจัดกระจาย<w>อยู่<w>ทั่ว<w>คิเมราแลนด์<w> โดยเฉพาะ<w>ใน<w>อีสต์เมานต์
		54034	<c:fff1cc74>รับ<w>หิน<w>สี<w>อ่อน<w>ได้<w>โดย<w>การ<w>รวบรวม<w> หิน<w>นี้<w>กระจัดกระจาย<w>อยู่<w>ทั่ว<w>คิเมราแลนด์
		54035	<c:fff1cc74>หินชั้นดี<w>สามารถ<w>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ริมน้ำ<w>หลาย<w>แห่ง
		54036	<c:fff1cc74>ใช้<w>โม่<w>ที่<w>บ้าน<w>เพื่อ<w>คราฟต์
		54037	<c:fff1cc74>ใช้<w>เครื่องผลิตน้ำอมฤต<w>ที่<w>บ้าน<w>เพื่อ<w>คราฟต์
		54038	<c:fff1cc74>ใช้<w>เครื่องผลิตน้ำอมฤต<w>เลเวล<w> 2 ที่<w>บ้าน<w>เพื่อ<w>คราฟต์
		54039	<c:fff1cc74>ใช้<w>เครื่องผลิตน้ำอมฤต<w>ที่<w>บ้าน<w>เพื่อ<w>คราฟต์
		54040	<c:fff1cc74>ใช้<w>เครื่องผลิตน้ำอมฤต<w>เลเวล<w> 2 ที่<w>บ้าน<w>เพื่อ<w>คราฟต์
		54041	<c:fff1cc74>รับได้<w>โดย<w>การ<w>ค้นหา<w>ทรายทองคำ<w>ใน<w>บริเวณ<w>แม่น้ำ<w>และ<w>ใช้<w>หม้อเหล็กหนัก<w>เพื่อ<w>ร่อนทอง
	交付1/2/3/4/5个彼岸花	54042	<$item:1012202>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ริมทะเล<w>สาบ
	交付1/2/3/4/5个菊花	54043	<$item:1012203>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ทุ่งหญ้า
	交付1/2/3/4/5个牡丹花	54044	<$item:1012204>พบ<w>ได้<w>ทั่วไป<w>ตาม<w>สถานที่<w>ต่าง<w>ๆ<w> เช่น<w> ภูเขา<w>และ<w>ป่า<w>หิน
	交付1/2/3/4/5个向日葵	54045	<$item:1012205>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>พื้นที่รกร้าง
	交付1/2/3/4/5个荷花	54046	<$item:1012206>พบ<w>ได้<w>ทั่วไป<w>ใน<w>บริเวณ<w>ทะเลสาบ
		54047	<c:fff1cc74>รับได้<w>โดย<w>การ<w>ดำ<w>ลง<w>ใต้<w>น<w>้ำ<w>และ<w>รวบรวม<w>ดินเหนียว<w>ป่า<w></c>
		54048	<c:fff1cc74>อา<w>ราช<w>ิกระจัดกระจาย<w>ไป<w>ทั่ว<w>คิเมราแลนด์<w> รวบรวม<w>อา<w>ราช<w>ิเพื่อ<w>รับ<w>หิน<w>ผสม<w></c>
		54049	<c:fff1cc74>เร<w>ลิ<w>กของ<w>เผ่ามังกร<w>จำนวนมาก<w>กระจัดกระจาย<w>ไป<w>ทั่ว<w>คิเมราแลนด์<w> รวบรวม<w>กระดูกมังกร<w>เพื่อ<w>รับ<w>ชิ้นส่วน<w>ฟอสซิล<w></c>
		54050	<c:fff1cc74>รวบรวม<w>เห็ด<w>นางรม<w>ได้<w>ใน<w>ช่วง<w>กลางคืน<w></c>
		54051	<c:fff1cc74>รวบรวม<w>เห็ด<w>ได้<w>ใน<w>วันที่<w>ฝนตก<w> และ<w>รวบรวม<w>เห็ด<w>นางรม<w>ได้<w>ใน<w>ช่วง<w>กลางคืน<w></c>
		54052	<c:fff1cc74>ใช้<w>เบ็ด<w>ตกปลา<w>ได้ที่<w>ผืนน้ำ<w></c>
		54053	<c:fff1cc74>รวบรวม<w>ได้<w>ใกล้<w>อสูรยักษ์<w></c>
		54054	<c:fff1cc74>รับได้<w>โดย<w>การ<w>ค้นหา<w>หีบ<w>สำริด<w>ที่<w>กระจัดกระจาย<w>อยู่<w>ทั่วโลก<w></c>
		54055	<c:fff1cc74>ทำอาหาร<w>ที่<w>แคมป์<w>หรือ<w>ด้วย<w>เตา<w></c>
		54056	<c:fff1cc74>การ<w>ทำ<w>เหมืองแร่<w>และ<w>พืช<w>ส่วนใหญ่<w>อาจ<w>ส่งผล<w>ให้<w>สัตว์<w>ขนาดเล็ก<w>ตกใจกลัว<w></c>
		54057	<c:fff1cc74>การ<w>ตัด<w>ต้นไม้<w>และ<w>พืช<w>อาจ<w>ส่งผล<w>ให้<w>สัตว์<w>ขนาดเล็ก<w>ตกใจกลัว<w></c>
		54058	<c:fff1cc74>การ<w>ทำ<w>เหมืองแร่<w>และ<w>พืช<w>ส่วนใหญ่<w> ยกเว้น<w>เหล็ก<w> ทองแดง<w> เงิน<w> และ<w>ต้น<w>แซ<w>ฟฟรอสอาจ<w>ส่งผล<w>ให้<w>สัตว์<w>ขนาดเล็ก<w>ตกใจกลัว<w></c>
		54059	<c:fff1cc74>การ<w>ทำ<w>เหมืองหิน<w>ล้ำลึก<w> หิน<w>หยก<w> มะเดื่อ<w>เขียว<w> ต้น<w>ซีบัคธอร์น<w> และ<w>ต้น<w>พริกเผ็ด<w>ใน<w>ทะเลทราย<w>อาจ<w>ส่งผล<w>ให้<w>สัตว์<w>ขนาดเล็ก<w>ตกใจกลัว<w></c>
		54060	<c:fff1cc74>การ<w>ทำ<w>เหมืองหิน<w>ชั้นดี<w>และ<w>ลูกเดือย<w>ริมน้ำ<w>อาจ<w>ส่งผล<w>ให้<w>สัตว์<w>ขนาดเล็ก<w>ตกใจกลัว<w></c>
	交付1/2/3/4/5个热水	54061	<c:fff1cc74>รับได้<w>โดย<w>การปรุง<w>น้ำค้าง<w>สอง<w>ที่<w></c>
	交付1/2/3/4/5个薏苡粥	54062	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เคี่ยว<w>ลูกเดือย<w>ใน<w>น้ำค้าง<w></c>
	交付1/2/3/4/5个红韶汤	54063	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เคี่ยว<w>กู๊ดฟรุ๊ตแดง<w>ใน<w>น้ำค้าง<w></c>
	交付1/2/3/4/5个幽兰汤	54064	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เคี่ยว<w>กล้วยไม้<w> (วัตถุดิบ<w>หลับ<w>) ใน<w>น้ำค้าง<w>กับ<w>ผลไม้<w>หรือ<w>เนื้อ<w></c>
	交付1/2/3/4/5个大炖菜	54065	<c:fff1cc74>รับได้<w>โดย<w>การ<w>ผัด<w>เนื้อ<w>อสูร<w>กับ<w>ผลไม้<w>หรือ<w>น้ำค้าง<w></c>
	交付1/2/3/4/5个黑暗料理	54066	<c:fff1cc74>อย่า<w>บอก<w>นะ<w>ว่าน<w>ี่<w>มัน<w>... อึ<w>งั้น<w>เหรอ<w>?!</c>
	交付1/2/3/4/5个炭烤素串儿	54067	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เสียบ<w>ไม้<w>ผลไม้<w>สอง<w>ชนิด<w>และ<w>ย่าง<w>บ<w>น<w>ถ่าน<w></c>
	交付1/2/3/4/5个烤兔肉	54068	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เสียบ<w>ไม้<w>เนื้อ<w>อสูร<w>นุ่มลิ้น<w>สอง<w>ชิ้น<w>และ<w>ย่าง<w>บ<w>น<w>ถ่าน<w></c>
	交付1/2/3/4/5个小块烤肉	54069	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เสียบ<w>ไม้<w>เนื้อ<w>อสูร<w>นุ่มลิ้น<w>สอง<w>ชิ้น<w>และ<w>ย่าง<w>บ<w>น<w>ถ่าน<w></c>
	交付1/2/3/4/5个烤蛙腿	54070	<c:fff1cc74>รับได้<w>โดย<w>การ<w>เสียบ<w>ไม้<w>เนื้อ<w>อสูร<w>นุ่มลิ้น<w>สาม<w>ชิ้น<w>และ<w>ย่าง<w>บ<w>น<w>ถ่าน<w></c>
	交付1/2/3/4/5个炭烤肉串儿	54071	<c:fff1cc74>เนื้อ<w>อสูร<w>นุ่มลิ้น<w>และ<w>ผลไม้<w>เสียบ<w>ไม้<w>มี<w>รสชาติ<w>อันเป็น<w>เอกลักษณ์<w>เมื่อย<w>่าง<w>บน<w>ถ่าน<w></c>
		54072	<c:fff1cc74>ค้นหา<w>ซากสัตว์<w>เพื่อ<w>รับ<w>เอ็น<w>ของ<w>อสูร<w>ประหลาด<w> เขา<w>ของ<w>อสูร<w>ประหลาด<w> กระดูก<w>ของ<w>อสูร<w>ประหลาด<w> และ<w>ฟัน<w>ของ<w>อสูร<w>ประหลาด<w></c>
	天枢封印任务UI	60001	ขอให้<w>สันติ<w>จง<w>บังเกิด
		60002	ขอให้<w>สมหวัง<w>ใน<w>ความรัก
		60003	ขอให้<w>ผลผลิต<w>อุดมสมบูรณ์
		60004	ขอให้<w>สุขภาพ<w>แข็งแรง
		60011	เทร์ราทัส<w>ที่<w> 13, คิเมราแลนด์<w> ปี<w> 215
		60012	ลูนาเร<w>ที่<w> 14, คิเมราแลนด์<w> ปี<w> 216
		60013	อควาริส<w>ที่<w> 15, คิเมราแลนด์<w> ปี<w> 217
		60014	อิกนิซิส<w>ที่<w> 16, คิเมราแลนด์<w> ปี<w> 218
		60015	อิกนิซิส<w>ที่<w> 16, คิเมราแลนด์<w> ปี<w> 218
		60016	อิกนิซิส<w>ที่<w> 16, คิเมราแลนด์<w> ปี<w> 218
		60017	เบลลา
		60018	โรลเลอร์
		60019	เด็กหญิง<w>ตัวเล็ก<w>ขาย<w>น้ำ
		60020	หมอก<w>ทั่ว<w>อาณาจักร<w>เบาบาง<w>ลง<w>แล้ว
		60021	เปิดใช้<w>เทเลพอร์ต<w>และ<w>ชุบชีวิต<w>แล้ว
		60022	ถึง<w>เลเวล<w> {levelnum}
		60023	ยอมรับ<w>ได้<w>ที่<w>เลเวล<w> {levelnum}
		60024	
		60025	
		60026	
	海岛争夺占位开始	60500	ไม่ได้<w>ยึดครอง
		60501	ยึดครอง<w>ได้
		60502	ยึดครอง<w>อยู่
		60503	เวลา<w>ที่<w>ป้องกัน<w>:
		60505	หยุด<w>ยึดครอง<w>ชั่วคราว<w> กำ<w>จัดกลุ่ม<w>ศัตรู
		60506	เหลือ<w>อีก<w> %3.0f วินาที<w>ใน<w>การ<w>ยึดครอง<w> %s
		60507	{nation} ได้<w>ยึดครอง<w> {island} แล้ว
