sdwa	DESC	ID
	参水猿21	213296	พุ่งโฉบสายฟ้า<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	参水猿22	213297	พุ่งโฉบสายฟ้า<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	参水猿23	213298	พุ่งโฉบสายฟ้า<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	参水猿24	213299	พุ่งโฉบสายฟ้า<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	参水猿25	213300	พุ่งโฉบสายฟ้า<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	参水猿30	213301	เวอร์<w>ชู<w>สไตรค์<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	参水猿31	213302	เวอร์<w>ชู<w>สไตรค์<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	参水猿32	213303	เวอร์<w>ชู<w>สไตรค์<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	参水猿33	213304	เวอร์<w>ชู<w>สไตรค์<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	参水猿34	213305	เวอร์<w>ชู<w>สไตรค์<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	参水猿35	213306	เวอร์<w>ชู<w>สไตรค์<w> <c:FFf1cc74>จันทร์เสี้ยว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	觜火猴10	213307	ลมจู่โจม<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.5 วินาที
	觜火猴11	213308	ลมจู่โจม<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.6 วินาที
	觜火猴12	213309	ลมจู่โจม<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.7 วินาที
	觜火猴13	213310	ลมจู่โจม<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.8 วินาที
	觜火猴14	213311	ลมจู่โจม<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.9 วินาที
	觜火猴15	213312	ลมจู่โจม<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	觜火猴20	213313	หลุมนาโน<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2 วินาที
	觜火猴21	213314	หลุมนาโน<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2.4 วินาที
	觜火猴22	213315	หลุมนาโน<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2.8 วินาที
	觜火猴23	213316	หลุมนาโน<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 3.2 วินาที
	觜火猴24	213317	หลุมนาโน<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 3.6 วินาที
	觜火猴25	213318	หลุมนาโน<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 4 วินาที
	觜火猴30	213319	ลำธารแสง<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	觜火猴31	213320	ลำธารแสง<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.2 วินาที
	觜火猴32	213321	ลำธารแสง<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.4 วินาที
	觜火猴33	213322	ลำธารแสง<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.6 วินาที
	觜火猴34	213323	ลำธารแสง<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.8 วินาที
	觜火猴35	213324	ลำธารแสง<w> <c:FFf1cc74>ดาบไอแลนซ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2 วินาที
	胃土雉10	213325	ความรุนแรง<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.5 วินาที
	胃土雉11	213326	ความรุนแรง<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.8 วินาที
	胃土雉12	213327	ความรุนแรง<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2.1 วินาที
	胃土雉13	213328	ความรุนแรง<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2.4 วินาที
	胃土雉14	213329	ความรุนแรง<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2.7 วินาที
	胃土雉15	213330	ความรุนแรง<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 3 วินาที
	胃土雉20	213331	รัศมี<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.5 วินาที
	胃土雉21	213332	รัศมี<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.6 วินาที
	胃土雉22	213333	รัศมี<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.7 วินาที
	胃土雉23	213334	รัศมี<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.8 วินาที
	胃土雉24	213335	รัศมี<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.9 วินาที
	胃土雉25	213336	รัศมี<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	胃土雉30	213337	สิ่งที่หลงเหลือ<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.5 วินาที
	胃土雉31	213338	สิ่งที่หลงเหลือ<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.6 วินาที
	胃土雉32	213339	สิ่งที่หลงเหลือ<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.7 วินาที
	胃土雉33	213340	สิ่งที่หลงเหลือ<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.8 วินาที
	胃土雉34	213341	สิ่งที่หลงเหลือ<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.9 วินาที
	胃土雉35	213342	สิ่งที่หลงเหลือ<w> <c:FFf1cc74>ดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	昴日鸡10	213343	ล่า<w>ตะวัน<w> หรี่ตะวัน<w> <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.5 วินาที
	昴日鸡11	213344	ล่า<w>ตะวัน<w> หรี่ตะวัน<w> <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.6 วินาที
	昴日鸡12	213345	ล่า<w>ตะวัน<w> หรี่ตะวัน<w> <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.7 วินาที
	昴日鸡13	213346	ล่า<w>ตะวัน<w> หรี่ตะวัน<w> <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.8 วินาที
	昴日鸡14	213347	ล่า<w>ตะวัน<w> หรี่ตะวัน<w> <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 0.9 วินาที
	昴日鸡15	213348	ล่า<w>ตะวัน<w> หรี่ตะวัน<w> <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	昴日鸡20	213349	ไลท์<w>เร<w>นด์ <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	昴日鸡21	213350	ไลท์<w>เร<w>นด์ <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	昴日鸡22	213351	ไลท์<w>เร<w>นด์ <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	昴日鸡23	213352	ไลท์<w>เร<w>นด์ <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	昴日鸡24	213353	ไลท์<w>เร<w>นด์ <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	昴日鸡25	213354	ไลท์<w>เร<w>นด์ <c:FFf1cc74>ยอดนักดาบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	昴日鸡30	213355	วิชา<w>ดาบ<w>สิงสู่<w> <c:FFf1cc74>ยอดนักดาบ<w></c> ได้รับ<w> <c:FF96dec9>ปณิธานปิศาจ<w></c> เพิ่มขึ้น<w> 2.5%
	昴日鸡31	213356	วิชา<w>ดาบ<w>สิงสู่<w> <c:FFf1cc74>ยอดนักดาบ<w></c> ได้รับ<w> <c:FF96dec9>ปณิธานปิศาจ<w></c> เพิ่มขึ้น<w> 3%
	昴日鸡32	213357	วิชา<w>ดาบ<w>สิงสู่<w> <c:FFf1cc74>ยอดนักดาบ<w></c> ได้รับ<w> <c:FF96dec9>ปณิธานปิศาจ<w></c> เพิ่มขึ้น<w> 3.5%
	昴日鸡33	213358	วิชา<w>ดาบ<w>สิงสู่<w> <c:FFf1cc74>ยอดนักดาบ<w></c> ได้รับ<w> <c:FF96dec9>ปณิธานปิศาจ<w></c> เพิ่มขึ้น<w> 4%
	昴日鸡34	213359	วิชา<w>ดาบ<w>สิงสู่<w> <c:FFf1cc74>ยอดนักดาบ<w></c> ได้รับ<w> <c:FF96dec9>ปณิธานปิศาจ<w></c> เพิ่มขึ้น<w> 4.5%
	昴日鸡35	213360	วิชา<w>ดาบ<w>สิงสู่<w> <c:FFf1cc74>ยอดนักดาบ<w></c> ได้รับ<w> <c:FF96dec9>ปณิธานปิศาจ<w></c> เพิ่มขึ้น<w> 5%
	毕月乌10	213361	เสียงสะท้อน<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	毕月乌11	213362	เสียงสะท้อน<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	毕月乌12	213363	เสียงสะท้อน<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	毕月乌13	213364	เสียงสะท้อน<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	毕月乌14	213365	เสียงสะท้อน<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	毕月乌15	213366	เสียงสะท้อน<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	毕月乌20	213367	ระบำดอกไม้<w> <c:FFf1cc74>หอกยาว<w></c><c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	毕月乌21	213368	ระบำดอกไม้<w> <c:FFf1cc74>หอกยาว<w></c><c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	毕月乌22	213369	ระบำดอกไม้<w> <c:FFf1cc74>หอกยาว<w></c><c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	毕月乌23	213370	ระบำดอกไม้<w> <c:FFf1cc74>หอกยาว<w></c><c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	毕月乌24	213371	ระบำดอกไม้<w> <c:FFf1cc74>หอกยาว<w></c><c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	毕月乌25	213372	ระบำดอกไม้<w> <c:FFf1cc74>หอกยาว<w></c><c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	毕月乌30	213373	แฟลช<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.5 วินาที
	毕月乌31	213374	แฟลช<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.6 วินาที
	毕月乌32	213375	แฟลช<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.7 วินาที
	毕月乌33	213376	แฟลช<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.8 วินาที
	毕月乌34	213377	แฟลช<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.9 วินาที
	毕月乌35	213378	แฟลช<w> <c:FFf1cc74>หอกยาว<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	牛金牛10	213379	การป้องกัน<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	牛金牛11	213380	การป้องกัน<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.2 วินาที
	牛金牛12	213381	การป้องกัน<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.4 วินาที
	牛金牛13	213382	การป้องกัน<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.6 วินาที
	牛金牛14	213383	การป้องกัน<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.8 วินาที
	牛金牛15	213384	การป้องกัน<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2 วินาที
	牛金牛20	213385	สกายเบรกเกอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	牛金牛21	213386	สกายเบรกเกอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	牛金牛22	213387	สกายเบรกเกอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	牛金牛23	213388	สกายเบรกเกอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	牛金牛24	213389	สกายเบรกเกอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	牛金牛25	213390	สกายเบรกเกอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	牛金牛30	213391	เมซ่าคลีฟเวอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	牛金牛31	213392	เมซ่าคลีฟเวอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	牛金牛32	213393	เมซ่าคลีฟเวอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	牛金牛33	213394	เมซ่าคลีฟเวอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	牛金牛34	213395	เมซ่าคลีฟเวอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	牛金牛35	213396	เมซ่าคลีฟเวอร์<w> <c:FFf1cc74>กระบองใหญ่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	斗木獬10	213397	สายลมกรด<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	斗木獬11	213398	สายลมกรด<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	斗木獬12	213399	สายลมกรด<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	斗木獬13	213400	สายลมกรด<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	斗木獬14	213401	สายลมกรด<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	斗木獬15	213402	สายลมกรด<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	斗木獬20	213403	สะเทือนพายุ<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	斗木獬21	213404	สะเทือนพายุ<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	斗木獬22	213405	สะเทือนพายุ<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	斗木獬23	213406	สะเทือนพายุ<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	斗木獬24	213407	สะเทือนพายุ<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	斗木獬25	213408	สะเทือนพายุ<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	斗木獬30	213409	สายลมกรด<w>ทนทาน<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	斗木獬31	213410	สายลมกรด<w>ทนทาน<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.2 วินาที
	斗木獬32	213411	สายลมกรด<w>ทนทาน<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.4 วินาที
	斗木獬33	213412	สายลมกรด<w>ทนทาน<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.6 วินาที
	斗木獬34	213413	สายลมกรด<w>ทนทาน<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.8 วินาที
	斗木獬35	213414	สายลมกรด<w>ทนทาน<w> <c:FFf1cc74>ขวานรบ<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2 วินาที
	壁水貐10	213415	โล่<w>ผลัก<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.5 วินาที
	壁水貐11	213416	โล่<w>ผลัก<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.6 วินาที
	壁水貐12	213417	โล่<w>ผลัก<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.7 วินาที
	壁水貐13	213418	โล่<w>ผลัก<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.8 วินาที
	壁水貐14	213419	โล่<w>ผลัก<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.9 วินาที
	壁水貐15	213420	โล่<w>ผลัก<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	壁水貐20	213421	แน่วแน่<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.5 วินาที
	壁水貐21	213422	แน่วแน่<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.6 วินาที
	壁水貐22	213423	แน่วแน่<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.7 วินาที
	壁水貐23	213424	แน่วแน่<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.8 วินาที
	壁水貐24	213425	แน่วแน่<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.9 วินาที
	壁水貐25	213426	แน่วแน่<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	壁水貐30	213427	พรศักดิ์สิทธิ์<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	壁水貐31	213428	พรศักดิ์สิทธิ์<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	壁水貐32	213429	พรศักดิ์สิทธิ์<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	壁水貐33	213430	พรศักดิ์สิทธิ์<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	壁水貐34	213431	พรศักดิ์สิทธิ์<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	壁水貐35	213432	พรศักดิ์สิทธิ์<w> <c:FFf1cc74>โล่<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	室火猪10	213433	แรงขับสวรรค์<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	室火猪11	213434	แรงขับสวรรค์<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	室火猪12	213435	แรงขับสวรรค์<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	室火猪13	213436	แรงขับสวรรค์<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	室火猪14	213437	แรงขับสวรรค์<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	室火猪15	213438	แรงขับสวรรค์<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	室火猪20	213439	วิญญาณปฐมกาล<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	室火猪21	213440	วิญญาณปฐมกาล<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.2 วินาที
	室火猪22	213441	วิญญาณปฐมกาล<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.4 วินาที
	室火猪23	213442	วิญญาณปฐมกาล<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.6 วินาที
	室火猪24	213443	วิญญาณปฐมกาล<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1.8 วินาที
